04/22/2026 04:00:42	SHS	9254	karketara	karketara	karketana	Typo	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 04:01:39	SHS	9254	karketara	karketara	karketana	Typo	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 04:04:00	SHS	9255	karkoṭa	Patala	Pātāla	Typo – Please note that this is a suggested "Print Change" for correct transliteration. If you like, this may be considered as a Global Correction. As you remember, we have undertaken similar correction with PUI, (as you may recall with Puramjana).	srhodes@snowcrest.net:Corrected 25 Apr 2026. Corrected at all 4 places.
04/22/2026 04:08:52	SHS	9256	karkoṭaka	5. Sugar-cane.	4. Sugar-cane.	Typo – Please note that this is a suggested "Print Change" for correction to the numbering. As you see, the definitions went from "3" to "5", with no "4" !  The "Hyphen" is tempting me – अथ तु मम यमो बलवान् !	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:08:03	MW	225626	saṃyam	Pāṇ. i, 3, 35	Pāṇ. i, 3, 55	Typo – Please note that this is a "Print Change", as confirmed by Andhrabharati here: https://github.com/sanskrit-lexicon/csl-corrections/issues/119#issuecomment-4294099013 LB Of Course, simply looking up the rule numbers confirms the correction as well.	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:24:09	AP	11449	kanyā	Missing Headword	Please note that the Compound "kanyakumārī", is also indicated by Apte and should be listed BOTH here in the Window Display at the Bottom, AND in the Hierarchy Column as a "Searchable Headword" as well.	Missing Headword	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:24:25	AP	11449	kanyā	Missing Compound	Please note that the Compound "kanyakumārī", is also indicated by Apte and should be listed BOTH here in the Window Display at the Bottom, AND in the Hierarchy Column as a "Searchable Headword" as well.	Missing Compound	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:26:27	AP	11449	kanyā	Missing Compound	Please note that the Compound "kanyakumārī", is also indicated by Apte and should be listed BOTH here in the Window Display at the Bottom, AND in the Hierarchy Column as a "Searchable Headword" as well.	Missing Compound	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:29:11	MW	43105	kanyāgata	the position of a planet in the sign Virgo. 	n. the position of a planet in the sign Virgo. 	Typo – Please note that this is a "Print Change", in order to STATE the required Gender for this nominal usage; Also, this has correction has been confirmed by Andhrabharati here: https://github.com/sanskrit-lexicon/csl-corrections/issues/119#issuecomment-4294760931https://github.com/sanskrit-lexicon/csl-corrections/issues/119#issuecomment-4294099013 LB Of Course, simply looking up the rule numbers confirms the correction as well.	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:39:27	AP	11466	kapālaḥ	kapālanalikā	kapālanālikā	Typo – Please note that this is a "Print Change", as confirmed by Andhrabharati here: https://github.com/sanskrit-lexicon/csl-corrections/issues/119#issuecomment-4295010760	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 12:41:17	AP	11466.02	kapālanalikā	kapālanalikā	kapālanālikā	Typo – Please note that this is a "Print Change", as confirmed by Andhrabharati here: https://github.com/sanskrit-lexicon/csl-corrections/issues/119#issuecomment-4295010760 LB OF COURSE, the portion: "-nalikā", must be corrected to read: ""-nālikā".	srhodes@snowcrest.net:Corrected 25 Apr 2026
04/22/2026 13:25:42	AE	   [ID=9 ]	abbreviate	पङं	पणं	Typo	Shalu:Corrected 25 Apr 2026
04/22/2026 15:59:54	MW	216850	śiñjatṣaḍaṅghri	Placement Error	This is a Follow Up to the correction that you previously made. It was too much to address all at once. So this is Part 2!  Please bear in mind that the Correct "pūrvapada" for this compound is simply the Official Headword: "śiñjat mfn. tinkling, rattling, sounding &c. [ID=216847]". Therefore, this Corrected Compound MUST be Relocated Directly AFTER the Headword: "śiñjat [ID=216847]".  Furthermore, the Window Display must be corrected as follows: "śiñjad—" —> "śiñjat—".  A Final Point to bear in mind is that the Headword: "śiñjad in comp. for °jat. [ID=216848]" NO LONGER RELATES to this Corrected Compound: "śiñjatṣaḍaṅghri". Thus everything must be corrected as stated above:  The Relocation Must Be Made AND the Window Display corrected so that the "pūrvapada" reads as: "śiñjat—".	Placement Error	srhodes@snowcrest.net:Corrected 25 Apr 2026
