02/04/2026 02:17:38	SHS	8200	ekīya	partizan	partisan	"Typo – Please note that this is a possible ""Gloabal Print Change"", in order to correct an old-fashioned spelling which is less used currently."	srhodes@snowcrest.net:No change required
02/04/2026 23:04:52	MW	197470	viprapriya	Br° 	Br°s 	Typo – Please note that this correction follows the printed text.	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 01:51:48	SHS	8232	ettha	ettha	etya	Typo – Headword Typo!	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 11:17:42	MW	40624	oja	"= ojas, L."	"n. = ojas, L."	"Typo – Please note that this is a suggested ""print change"", in order to state the correct gender (i.e. neuter), as given by APTE and VCP."	srhodes@snowcrest.net:No change required
02/05/2026 11:20:20	AP	10845	ojas	disstinguish	distinguish	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 11:20:49	AP	10845	ojas	ojas and śukam	ojas and śukram	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 11:21:55	AP	10845	ojas	śukeṇa	śukreṇa	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 11:22:13	AP	10845	ojas	śukāntānāṃ	śukrāntānāṃ	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 11:59:34	MW	40652	ojman	speed velocity	"speed, velocity"	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 17:33:11	AP	10858	ota	cross-wise	crosswise	"Typo – Please note that this word is better written as a single word   without the ""hyphen"" ; therefore this may be considered as a Global correction as well. Attention Jim Funderburk Merriam-Webster agrees!"	srhodes@snowcrest.net:No change required
02/05/2026 17:36:36	AP	10859	otuḥ	(lai)	(lau)	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/05/2026 21:20:30	AP	10854	oḍikāḥ	oḍikāḥ	oḍikā f.	"Typo – Please note that this is a ""Print Change"", as well as a Headword Correction, confirmed by AB here: https://github.com/sanskrit-lexicon/csl-corrections/issues/103#issuecomment-3855908069"	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/06/2026 03:08:21	LRV	7470	etad	“samīpavarti caitado rūpam	“samīpavarti caitad rūpam	"Typo – This is a suggested ""print change"", pending approval by authorities."	srhodes@snowcrest.net:No change required
02/07/2026 01:55:58	LRV	7498	suih	suih	such	Typo	srhodes@snowcrest.net:Corrected 03 Apr 2026
02/07/2026 09:45:00	AP	10880	oṣaṇaḥ	pot-herb	potherb	"Typo – Please note that this word is better written as a single word   without the ""hyphen"" ; therefore this may be considered as a Global correction as well. Attention Jim Funderburk Merriam-Webster agrees!"	srhodes@snowcrest.net:No change required
