05/10/2026 01:42:24	AP	12132.002	kālañjarā	Missing Compound	Please Add the Compound Indicated Here in the Window Display: "kālañjarī". This compound deserves to be a Searchable Headword, located in the Hierarchy List Display, in order to Fully Honor and Pay Resect to AP57.	Missing Compound	srhodes@snowcrest.net:Corrected 13 May 2026. There were a few more unearthed. Corrected via https://github.com/sanskrit-lexicon/AP/issues/28
05/10/2026 09:40:29	AP	12137.004	kāliṅṅgāḥ	kāliṅṅgāḥ	kāliṅgāḥ	Typo – Headword Typo! Please note that this correction suggests the Global Transformation as follows: "ṅṅ" —> "ṅ"	srhodes@snowcrest.net:Corrected 13 May 2026. Corrected a few other cases too.
05/10/2026 09:57:24	AP	12139.02	kālindakarṣaṇaḥ	kālindakarṣaṇaḥ	kālindīkarṣaṇaḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 09:58:33	AP	12139.004	kālindam	kālindakarṣaṇaḥ	kālindīkarṣaṇaḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 09:58:53	AP	12139.004	kālindam	kālindabhedanaḥ	kālindībhedanaḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 09:59:39	AP	12139.004	kālindam	kālindasūḥ	kālindīsūḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:00:18	AP	12139.004	kālindam	kālindasodaraḥ	kālindīsodaraḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:00:45	AP	12139.026	kālindasodaraḥ	kālindasodaraḥ	kālindīsodaraḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:01:45	AP	12139.026	kālindasūḥ	kālindasūḥ	kālindīsūḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:01:59	AP	12139.024	kālindasūḥ	kālindasūḥ	kālindīsūḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:05:16	AP	12139.022	kālindabhedanaḥ	kālindabhedanaḥ	kālindībhedanaḥ	Typo – Headword Typo! Please note that this compound is formed from the Feminine pūrvapada "kālindī".	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:12:56	AP	12141	kāliya	kāliya Relating to time, timely.	kāliya a. Relating to time, timely.	Typo – Please note that this is a suggested "Print Change", for declaration of "Adjective", with the italic abbreviation: "a."	srhodes@snowcrest.net:Corrected 13 May 2026
05/10/2026 10:48:22	MW	49320.1	kāliyāri	Placement Error	The supplemental insertion of this Headword should be placed just before the word "kāliyaka [ID=49320]" in the Hierarchical listing of words. Please note that "kāliyaka" is already placed AFTER the previous TWO compounds; AND this supplemental compound "kāliyāri", is simply the THIRD compound in this grouping of Headwords designating the Names of Kṛṣṇa.	Placement Error	srhodes@snowcrest.net:Corrected 13 May 2026
