04/09/2026 03:24:23	SHS	9077	karakaṇṭaka	finger-nail	fingernail	Typo – Better without the "Hyphen". May be made a Global Correction as well. For anyone who might feel "Uncertain" about this correction, here is my suggestion:  "Ask your wife" !	srhodes@snowcrest.net:No change required
04/09/2026 03:33:04	SHS	9077	karakaṇṭaka	finger-nail	fingernail	Typo – Better without the "Hyphen". May be made a Global Correction as well. For anyone who might feel "Uncertain" about this correction, here is my suggestion:  "Ask your wife" !	srhodes@snowcrest.net:No change required
04/09/2026 03:34:41	SHS	9088	karaṅka	sugar-cane	sugarcane	Typo – Better without the "Hyphen". May be made a Global Correction as well.	srhodes@snowcrest.net:No change required
04/09/2026 03:35:20	SHS	9089	karaṅkaśāli	sugar-cane	sugarcane	Typo – Better without the "Hyphen". May be made a Global Correction as well.	srhodes@snowcrest.net:No change required
04/09/2026 03:38:47	SHS	9092	karaja	finger-nail	fingernail	Typo – Better without the "Hyphen". May be made a Global Correction as well. For anyone who might feel "Uncertain" about this correction, here is my suggestion:  "Ask your wife" !	srhodes@snowcrest.net:No change required
04/09/2026 12:46:24	AP	11813	kaśikaḥ	mungoose	mongoose	Typo – Please note the following authoritative statement: "It was spelled "mungoose" in the 18th and 19th centuries." However, the spelling in Current Times is now "mongoose".  Therefore this may be considered as a Global Change, so that Users may receive "Modern Day" English Words, rather than 18th Century terminology. 	srhodes@snowcrest.net:No change required
04/09/2026 12:49:20	AP	11815	kaśeru	back-bone	backbone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. Any doctor would prefer this spelling, why deviate now?	srhodes@snowcrest.net:No change required
04/09/2026 12:49:39	AP	11815.002	kaseru	back-bone	backbone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. Any doctor would prefer this spelling, why deviate now?	srhodes@snowcrest.net:No change required
04/09/2026 12:49:54	AP	11816	kaśerukaḥ	back-bone	backbone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. Any doctor would prefer this spelling, why deviate now?	srhodes@snowcrest.net:No change required
04/09/2026 12:50:45	AP	11816.002	kaseruka	back-bone	backbone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. Any doctor would prefer this spelling, why deviate now?	srhodes@snowcrest.net:No change required
04/09/2026 12:51:01	AP	11816.004	kaserukāḥ	back-bone	backbone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. Any doctor would prefer this spelling, why deviate now?	srhodes@snowcrest.net:No change required
04/09/2026 12:54:33	AP	11816.002	kaseruka	kaseruka	kaserukam	Typo – This is a possible "Print Change" that needs investigation. It appears that Three Genders (masculine, neuter and feminine) are being cited for this definition: "a sort of grass". Therefore, "kaseruka" is likely intended as the Neuter Form, which of course should be spelled as "kaserukam".	srhodes@snowcrest.net
04/09/2026 13:00:31	AP	11816.004	kaserukāḥ	kaserukāḥ	kaserukā	Typo – This is a possible "Print Change" that needs investigation. It appears that Three Genders (masculine, neuter and feminine) are being cited for this definition: "a sort of grass". Therefore, "kaserukāḥ" is likely intended as the Feminine Form, which of course should be spelled as "kaserukā". It appears that VCP, SKD and SHS agree. MW also indicates this correction under His Headword "kaśeruka".	srhodes@snowcrest.net
04/09/2026 15:26:07	MW	170385	yama	self-control forbearance	self-control, forbearance	Typo	srhodes@snowcrest.net:Corrected 11 Apr 2026. Print change not made
04/09/2026 20:16:00	AP	11820	kaṣ	touch-stone	touchstone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. 	srhodes@snowcrest.net:No change required
04/09/2026 20:18:36	AP	11821	kaṣa	touch-stone	touchstone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. 	srhodes@snowcrest.net:No change required
04/09/2026 20:19:54	AP	11821.02	kaṣapaṭṭikā	touch-stone	touchstone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. 	srhodes@snowcrest.net:No change required
04/09/2026 20:20:26	AP	11821.022	kaṣapāṣāṇaḥ	touch-stone	touchstone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. 	srhodes@snowcrest.net:No change required
04/09/2026 20:22:12	AP	11822	kaṣaṇa	touch-stone	touchstone	Typo – Better without the "Hyphen", and therefore may be made a Global Correction as well. 	srhodes@snowcrest.net:No change required
04/09/2026 20:31:49	AP	11829	kaṣāya	loghrakaṣāyarūkṣe	lodhrakaṣāyarūkṣe	Typo	srhodes@snowcrest.net:Corrected 11 Apr 2026
04/09/2026 20:48:07	AP	11829	kaṣāya	bhaktapā	bhaktyā	Typo	srhodes@snowcrest.net:Corrected 11 Apr 2026
