04/17/2026 04:03:54	SHS	9158	karaśuka	karaśuka	karaśūka	Typo – This correction follows VCP, SKD and MW.	srhodes@snowcrest.net:Corrected 18 Apr 2026
04/17/2026 04:12:06	SHS	9163	karāmarddha	karāmarddha	karāmardda	Typo – This correction follows VCP, SKD and MW. Of course, the "doubling" of the letter "d" is an irrelevant point. The Important Point is that Big Three Authorities cited here do NOT spell this word using the letter "dh".	srhodes@snowcrest.net:Handled at https://github.com/sanskrit-lexicon/csl-corrections/issues/158
04/17/2026 04:15:30	SHS	9163	karāmarddha	see karamarddha	see karamardda	Typo – This correction follows VCP, SKD and MW. Of course, the "doubling" of the letter "d" is an irrelevant point. The Important Point is that Big Three Authorities cited here do NOT spell this word using the letter "dh". EVEN SHS lists this word as corrected here: "karamardda".	srhodes@snowcrest.net:Handled at https://github.com/sanskrit-lexicon/csl-corrections/issues/158
04/17/2026 04:22:22	SHS	9164	karāmuka	karāmuka	karāmbuka	Typo – Please note that this is a suggested "Print Change" according to VCP, SKD and MW.	srhodes@snowcrest.net:Handled at https://github.com/sanskrit-lexicon/csl-corrections/issues/158
04/17/2026 04:24:12	SHS	9165	karāmlaka	Carissa carondas	Carissa carandas	Typo – Please note that this is a suggested "Global Correction", following the Authority of Wikipedia.	srhodes@snowcrest.net:No change required
04/17/2026 12:52:41	AP	11919.04	kāṇḍapṛṣṭaḥ	kāṇḍapṛṣṭaḥ	kāṇḍapṛṣṭhaḥ	Typo – Please note that this correction follows the printed text. It was simply an OCR error, and thus NOT a "print change".	srhodes@snowcrest.net:Corrected 18 Apr 2026
04/17/2026 13:01:07	AP	11919.04	kāṇḍapṛṣṭaḥ	Missing Form and Definition	Please note that the Neuter Gender and Related Definintion have been omitted, although Clearly Printed on the Page! Therefore, please ADD the Following: "(-ṣṭham) the bow of Karṇa & Kāma."	Missing Form and Definition	srhodes@snowcrest.net:Corrected 18 Apr 2026
04/17/2026 13:05:37	AP	11919.042	kāṇḍaṣṭham	kāṇḍaṣṭham	kāṇḍapṛṣṭham	Typo – Please note that the previous correction has added this Neuter  Gender Definition to the Previous Headword, so as to Match the Printed Page. Therefore, this listing may well be DELETED, as the Neuter Form now correctly is placed under the Primary Masculine listing. It appears that the standard method for AP is NOT to list the Masculine and Neuter Gender as TWO Separate Headwords. However, if you would like to proceed in this manner, please let me know so that I may bring other such cases to your attention, one way or the other.	srhodes@snowcrest.net:Corrected 18 Apr 2026
04/17/2026 17:23:10	MW	114107	pañcāsuvandhura	pañcāsuvandhura	pañcāsubandhura	Please note that this is an Indisputable Error by MW. Andhrabharati has confirmed that MW Dictionary is simply a copied translation of Dr. Böhtlingk's own German dictionary. Therefore, we should consult Dr. Böhtlingk's own listing of this very Headword; and here is what we find (with Google Translation): "pañcāsubandhura Adj. in whom the five life breaths form the chariot straps (?) Bhāg. P. 4,29,18. [ID=62203]." LB The Verse Citation Given from Bhāgavatam is also Indisputable. In fact this is a very well known allegory. The Five Horses are symbolic of the Five Senses; the Body is likened to a Chariot; and Here we come to this Grave Error of MW. The proper word is "pañcāsubandhura" as cited by Dr. Böhtlingk. Given the Indisputable Context of this usage, the Five Life Airs are likened to the Five Ropes connected between the Chariot (as body) and the Five Horses (as the senses). Therefore the following Correction/Revision MUST be made to MW Dictionary Online at Cologne as follows: LB "pañcāsu-vandhura mfn. whose carriage-seats (?) are the 5 vital airs, BhP." LB MUST BE CORRECTED TO READ LB "pañcāsu-bandhura mfn. whose ropes are the 5 vital airs, BhP." LB (Of course the word 'rope' could be 'cord' or whatever you prefer, but this correction must be made – there is no other option).	srhodes@snowcrest.net:Corrected 18 Apr 2026. Checked with https://archive.org/details/srimad-bhagavata-multiple-commentaries/sb_canto_04/page/७२०/mode/1up which tells that this is indeed a restraint.
04/17/2026 18:17:49	BUR	  18432 	sāmānya 	commun. général. 	commun, général. 	Typo	Caujolle:Corrected 18 Apr 2026
